ID,text,label,score
3896,not bad,POSITIVE,0.9995881915092468
3900,no,N/A,0.0
3905,n/a except for interactions with others who are experiencing insecurities,NEGATIVE,0.8444728255271912
3909,"it doesn't. i never said i was food or housing insecure. 

leading questions by a researcher that is trying to lead and bait for results they want to prove something instead of following the science.",NEGATIVE,0.9827787280082703
3916,some days i do not eat and feel drained,POSITIVE,0.9959419369697571
3922,i worry i will stress in my current position at work as the cost of food has increased and my current pay is lower than at my previous employer.,NEGATIVE,0.999380350112915
3925,i cannot always focus at work. i feel like i lag some days.,POSITIVE,0.999736487865448
3943,no,N/A,0.0
3964,it has not affected my work.,POSITIVE,0.9142284989356995
3966,it does not,POSITIVE,0.9842942357063293
3986,it is not affecting my work.,POSITIVE,0.9981001019477844
3993,it's not,POSITIVE,0.997733473777771
4002,it is not,POSITIVE,0.9929613471031189
4020,na,N/A,0.0
4045,it's not,POSITIVE,0.997733473777771
4047,not a lot right now,POSITIVE,0.999439537525177
4049,lack of housing had me on the verge of quitting my job but i could not afford to do so and thankfully was able to move my family in with my sister.,POSITIVE,0.9928440451622009
4050,dont know,POSITIVE,0.9925588369369507
4051,food desert leads to health isues,NEGATIVE,0.8684548139572144
4056,always tired,NEGATIVE,0.9997310042381287
4057,i have had to get a second and third job. i work gig jobs to provide enough money to get through the weeks.,POSITIVE,0.9978803396224976
4064,inflation,NEGATIVE,0.9965974688529968
4065,none,POSITIVE,0.985345721244812
4068,it is not affecting me at this time.,POSITIVE,0.9867466688156128
4077,stress about increasing food cost,NEGATIVE,0.9938132762908936
4085,i am constantly looking for more work opportunities where i can make extra money.,NEGATIVE,0.9969407916069031
4093,it doesn't!,NEGATIVE,0.9979932308197021
4117,it is not.,POSITIVE,0.9987292885780334
4124,right now it isnâ€™t but sometimes i go hungry for too long because iâ€™m not sure if i have everything to make a full meal,POSITIVE,0.999051034450531
4157,unable to focus,NEGATIVE,0.9996682405471802
4170,not at all,POSITIVE,0.999579131603241
4205,not much impact,POSITIVE,0.9995682835578918
4212,no cuento con muchos ingresos,POSITIVE,0.9942421317100525
4220,"housing cost makes it difficult to get by even though i am a mid-level professional.  all roommates in my household have advanced degrees and stable income, yet we canâ€™t afford to live on our own.",NEGATIVE,0.9878563284873962
4221,food safety problem,NEGATIVE,0.9964272379875183
4222,it makes me feel anxious,NEGATIVE,0.9955435395240784
4256,it is not affecting me.,POSITIVE,0.9959866404533386
4278,not,POSITIVE,0.99064701795578
4280,it isnâ€™t.,NEGATIVE,0.9911102056503296
4285,it takes my mind off my work,NEGATIVE,0.9544565677642822
4311,"job security is always a concern. without a job, food and housing suffers. the increased cost of food and everything else made job security every important because the rainy day fund will not be sufficient anymore. more stress to ensure job security.",POSITIVE,0.9986752867698669
4339,not,POSITIVE,0.99064701795578
4350,no,N/A,0.0
4365,"at this time, it hasn't affected my work.",NEGATIVE,0.7586491107940674
4399,"not me personally, however i see many students who need help with food and or housing.",POSITIVE,0.9269223213195801
4442,10-oct,POSITIVE,0.9490419030189514
4482,"foods ok, housing in an apartment very noisy neighbors..",POSITIVE,0.6088845729827881
4485,"i realize that i should just get another job. i cannot be the best instructor that i need to be when i cannot pay the bills. if instructors teach 5 classes like i do, i should be paid well enough to support my family.",POSITIVE,0.9982538819313049
4498,no,N/A,0.0
4541,i choose to teach more classes based on my income and bills,NEGATIVE,0.9962406158447266
4550,it will distract me,NEGATIVE,0.9454326033592224
4553,it's not,POSITIVE,0.997733473777771
4556,it makes me feel insecure at work,NEGATIVE,0.9992027878761292
4558,"the economic difficulties i have could be much worse, but they still concern me and i feel distracted from my job and other things i have to do.",POSITIVE,0.9928146600723267
4570,not,POSITIVE,0.99064701795578
4580,unable to work,NEGATIVE,0.9997597336769104
4648,i'm ok,POSITIVE,0.9998317956924438
4681,sometimes it affects my mood at work,NEGATIVE,0.987130343914032
4705,never,NEGATIVE,0.9904738068580627
4708,"if the house i live in is not safe now, i will choose to move out to find another place, so it may cause my residence to be remote from my job location and affect my working hours.",POSITIVE,0.9990702271461487
4710,"i don't have food or housing insecurity, and it won't affect me.",NEGATIVE,0.653854489326477
4724,the pressure of housing makes me unable to concentrate on class,NEGATIVE,0.9947366118431091
4736,"food and housing are unsafe, which reduces my study and work efficiency",NEGATIVE,0.9997768998146057
4759,"i struggle to pay the monthly mortgage on my house a lot of the time, which makes my life very tiring",NEGATIVE,0.9996343851089478
4854,the problem of food safety will directly affect my work,NEGATIVE,0.9846749305725098
4872,no,N/A,0.0
4873,no,N/A,0.0
4874,no,N/A,0.0
4878,no way to get to work,POSITIVE,0.9996887445449829
4924,no,N/A,0.0
4925,no,N/A,0.0
4933,i can't live a normal life,POSITIVE,0.9978986978530884
4964,none,POSITIVE,0.985345721244812
5015,no,N/A,0.0
5017,anxious,NEGATIVE,0.9986929297447205
5020,no,N/A,0.0
5041,no,N/A,0.0
5042,no,N/A,0.0
5059,no,N/A,0.0
5079,no such concerns for the time being,POSITIVE,0.9643130898475647
5080,no,N/A,0.0
5093,never,NEGATIVE,0.9904738068580627
5204,food insecurity affects my work only a little,NEGATIVE,0.9952788352966309
5238,not,POSITIVE,0.99064701795578
5249,"food affects the body.housing insecurity affects psychology,thereby affecting work.",NEGATIVE,0.9136322736740112
5265,nothing,POSITIVE,0.9992395639419556
5288,i am unable to find residence closer to campus and have to drive long distances to and from work.,NEGATIVE,0.9993420243263245
5378,always competing to get full time work to rise above the cost of living since covid changed everything.,POSITIVE,0.9870306849479675
5388,i have no food or housing insecurity.,POSITIVE,0.9993539452552795
5429,make it little harder to work without food.,NEGATIVE,0.9996002316474915
5460,anxiety,NEGATIVE,0.9980680346488953
5478,i find myself stressing and more on edge,NEGATIVE,0.9626657962799072
5486,it is not,POSITIVE,0.9929613471031189
5488,bad...,NEGATIVE,0.9997580647468567
5503,have no effect,POSITIVE,0.9994345307350159
5507,i didn't have enough rest and could not concentrate,POSITIVE,0.9994839429855347
5509,no at present,POSITIVE,0.9960508942604065
5538,"it doesn't matter to me now, okay",POSITIVE,0.6342771649360657
5559,it didn't matter,NEGATIVE,0.9730917811393738
5585,"physical and mental anxiety, lack of food and energy",NEGATIVE,0.9996080994606018
5595,n/a,N/A,0.0
5597,makes me worry about what to eat.,NEGATIVE,0.9965953230857849
5599,not applicable,N/A,0.0
5600,don't want to work as hard and do extra assignments due to always being under paid.,NEGATIVE,0.994650661945343
5615,make me uncomfortable at work,NEGATIVE,0.9989603757858276
5638,make me miss or skip classes.,NEGATIVE,0.9996484518051147
5643,i work with patients experiencing those issues,NEGATIVE,0.9672163128852844
5659,na,N/A,0.0
5681,it is not,POSITIVE,0.9929613471031189
5719,feeling anxiety,NEGATIVE,0.9964277148246765
5800,"sharing money with others, so can't afford to take any vacations, so get no breaks from work",POSITIVE,0.9954034090042114
5813,i often think about my living situation while are work which is distracting.,NEGATIVE,0.9932079911231995
5816,"i can get ""hangry"" at times and sometimes i think about what i will eat for dinner all day.",N/A,0.5636853575706482
5823,lack of affordable housing options has cause increased stressed knowing that i rely on every paycheck to stay afloat.,POSITIVE,0.9948362112045288
5825,"sometimes i get distracted worrying about outside stressors (bills, etc.)",NEGATIVE,0.9934132695198059
5827,"hungry, tired",NEGATIVE,0.9997391104698181
5834,just the constant worry of whether or not i will be able to pay rent and get groceries.,POSITIVE,0.9996788501739502
5835,not at all,POSITIVE,0.999579131603241
5836,there are days when i feel overly stressed and cannot face work.,POSITIVE,0.9613689184188843
5843,it is not,POSITIVE,0.9929613471031189
5845,"worrying about paying bills, effects time off and effectiveness",NEGATIVE,0.7656443119049072
5847,it doesn't,NEGATIVE,0.9799878597259521
5850,it's not. but only because my mom gives me and my wife 10000 a year to help us out.,POSITIVE,0.7786639928817749
5852,na,N/A,0.0
5863,not affected,POSITIVE,0.9338029623031616
5876,not at all,POSITIVE,0.999579131603241
5877,"i am renting a very small space because there is a lack of larger homes for rent and prices to buy a home have gone up significantly. because i work 2 days/week at home, i don't have adequate office space at home and i lose focus when working at home. i could go to work 5 days/week, but my desk and chair are too big and i need my ergonomic set-up at home.",POSITIVE,0.9994764924049377
5880,"i try not to let it, but it can be distracting.",POSITIVE,0.9960362315177917
5888,"affects finances which forces me to continue part-time job in addition to my full-time therefore causing stress, lack of sleep, and no relaxation.",POSITIVE,0.9985672235488892
5891,it is not.,POSITIVE,0.9987292885780334
5894,it's not.,POSITIVE,0.9993785619735718
5899,not effecting me,POSITIVE,0.9967972636222839
5903,it is not,POSITIVE,0.9929613471031189
5904,hungry,NEGATIVE,0.9995853304862976
5905,it is not.,POSITIVE,0.9987292885780334
5907,itâ€™s not,POSITIVE,0.9970976114273071
5908,it has not,POSITIVE,0.9920262694358826
5909,"for the most part, it doesn't. some days are harder than others (worrying about the current state of our country and the world), but i try really hard not to let it get in the way of my job. without my job and steady income, i would not be able to survive.",POSITIVE,0.9962937235832214
5914,food and rent have increased over the year and it has taken a toll on me mentally because i have to worry about if i have enough money for both necessities for the month. this constant worry is mentally draining and i feel more exhausted during my work days.,POSITIVE,0.9979440569877625
5915,"for me, this is minor.  i'm really only affected if i am unable to bring a bagged lunch to work, or don't have time to make breakfast because i have limited access to food on campus.",POSITIVE,0.9987678527832031
5918,i have been looking for a higher paying position to keep up with the grocery expenses.,NEGATIVE,0.9977807402610779
5921,students are more frequently moving/housing insecure and it affects their ability to focus on school.,NEGATIVE,0.9127607345581055
5925,"it's mostly a factor of what to eat for dinner that is nutrient dense and contains a large amount of protein, we stick to largely chicken because red meat causes digestive issues in myself (ibs like) - i worry on a week to week basis what our meals will look like and how to change for them.",NEGATIVE,0.9897587299346924
5931,it is hard to want to work hard/enjoy work when one out of two paychecks each month goes completely to rent.,NEGATIVE,0.9990001320838928
5935,does not affect me,POSITIVE,0.9674862623214722
5936,"not personally, i do have concern for students.",POSITIVE,0.6403323411941528
5941,"in my work as a housing operations coordinator, i handle a *lot* of students who are impacted by food and housing insecurity.",NEGATIVE,0.9590075612068176
5950,n a,POSITIVE,0.9411198496818542
5953,can't concentrate from not being able to eat - having to sleep in my car when i have gaps in between meetings/events.,POSITIVE,0.998595654964447
5968,it is not affecting my work,POSITIVE,0.9982395172119141
5982,"lack of focus, worrying, not passionate about job.",POSITIVE,0.999785840511322
5986,n.a,POSITIVE,0.8875043988227844
5987,"when i thought i was going to have to move, i found that my income did not measure up to current rental prices in santa fe.  i wondered if retiring from the school and getting a new job would give me better total income to help me get by, but i am still here.  the idea was not a higher-paid position; it was that i would have retirement income plus another job.",POSITIVE,0.8703970909118652
5989,food has been hard! it doesn't help that the las cruces public schools is serving such awful foods that my kids are requiring me to pack a lunch which puts a greater strain on me and our family income.,NEGATIVE,0.9982835054397583
5997,food or housing security may affect the student participation in the program that i direct on campus.,NEGATIVE,0.9812955260276794
6002,in no way,POSITIVE,0.99007648229599
6006,it makes it harder to stay focused.,NEGATIVE,0.9997467398643494
6010,yes - the cost of living in nm does not compare to the wages we get,POSITIVE,0.99812251329422
6018,have to work two jobs,NEGATIVE,0.9644808769226074
6022,it is not affecting me.,POSITIVE,0.9959866404533386
6025,no,N/A,0.0
6028,my mind is on how i'm  going to pay for bills when i am not paid well enough to survive with the job i have now. im not paying enough attention to my work because of these worries,POSITIVE,0.9995241165161133
6029,i just moved to a new apartment in santa fe. rent is double what i was paying. needed to cut back expenses on food/etc.,NEGATIVE,0.9963871240615845
6032,n/a.,POSITIVE,0.777263879776001
6034,not at all,POSITIVE,0.999579131603241
6035,not applicable,N/A,0.0
6037,it has not,POSITIVE,0.9920262694358826
6043,not at all.,POSITIVE,0.9995948672294617
6056,it is not affecting my work,POSITIVE,0.9982395172119141
6061,"it feels like i am just working to pay for my rent and bills (student loans, cell phone, internet, gas, insurance, etc.). not enough money is going to savings to actually buy or build a home.",POSITIVE,0.999755322933197
6071,"as stated before, i either have to call in sick or add to credit card debt if there isn't enough gas money to commute long distances to work.  anxiety, depression, and fear of being on campus mean i cannot eat on days that i work until i get home.  i am afraid because faculty's working conditions are so hellish, discontent is at an all-time high, nervous breakdowns are so prevalent, and there are a lot of guns in new mexico.",POSITIVE,0.9989965558052063
6074,it is not affecting my work.,POSITIVE,0.9981001019477844
6075,it causes stress and anxiety on a daily basis,NEGATIVE,0.9761015772819519
6076,has not,POSITIVE,0.9894086122512817
6080,not applicable,N/A,0.0
6090,no affect,POSITIVE,0.9864713549613953
6091,make me stressed.,NEGATIVE,0.9972795844078064
6100,my students' ability to succeed,POSITIVE,0.9998094439506531
6101,"my family has been blessed and we have worked hard to be in a place where food and housing insecurity has not been an issue.  it is important that people are offered a hand-up and not just a hand-out, where there are plenty of work opportunities.  when you have a job, it provides you a sense of accomplishment that cannot be achieved through free government social well fare programs. these services should be temporary to and stepping off point to individual/family success and on dependency.  a dependent society is an unproductive society with more mental health challenges due to lack of self-worth.",POSITIVE,0.9924986958503723
6104,itâ€™s not,POSITIVE,0.9970976114273071
6116,no effect.,POSITIVE,0.9997435212135315
6117,exhausted.,NEGATIVE,0.9997749924659729
6124,the stress it causes affects work,NEGATIVE,0.9875069856643677
6129,"not being able to eat heathier and living in a house hold, that both caused me to have type two diabetes.",POSITIVE,0.9995493292808533
6136,it's been manageable. coping.,POSITIVE,0.9880344271659851
6140,n/a,N/A,0.0
6149,"not able to meet monthly living expenses because everything has gone up and salaries have stayed the same --can't meet basic living expenses, utilities and quality food",POSITIVE,0.9996500015258789
6153,need to live in gallup so i can get to work which is in gallup.,NEGATIVE,0.9834169149398804
6161,i'm always looking for a better paying job. i don't want to leave/change roles but i need to make more money to support my family.,NEGATIVE,0.9962779879570007
6162,i love my job but sometimes i am tempted to find a better paying one so i may survive,NEGATIVE,0.9968761205673218
6170,"i currently live at home withy my parents, special needs sibling, older brother and two nieces. food is expensive and i do not get paid enough to contribute which means often eating less or pulling from savings accounts to help contribute. there isn't enough housing in my community and the housing that is provided is unsafe or outrageously expensive, making locals move elsewhere. i would like to move out of my parents home but things are so expensive. this all affects my work because it is added stress that i do not need.",POSITIVE,0.9130181670188904
6171,i have to have multiple part time jobs,NEGATIVE,0.9675485491752625
6195,"since i took a pay cut this year, with rent increased i have been barely making it by.",NEGATIVE,0.998916506767273
6197,longer distance,POSITIVE,0.6706562638282776
6222,no,N/A,0.0
6223,more stressed,NEGATIVE,0.9975470900535583
6231,it is not. i am ok.,POSITIVE,0.9494808316230774
6232,it is not,POSITIVE,0.9929613471031189
6237,not at all.,POSITIVE,0.9995948672294617
6238,na,N/A,0.0
6240,it is not,POSITIVE,0.9929613471031189
6241,not applicable,N/A,0.0
6242,not,POSITIVE,0.99064701795578
6244,"it affects mental and physical health, which then can impact work.",NEGATIVE,0.9975245594978333
6247,i work with students and sometime have to find resources for them.,NEGATIVE,0.9946046471595764
6250,unaffected,NEGATIVE,0.9978529214859009
6252,n/a,N/A,0.0
6256,none,POSITIVE,0.985345721244812
6261,its not,POSITIVE,0.9932273030281067
6269,it is not,POSITIVE,0.9929613471031189
6272,"inability to concentrate, embarrased that i can't eat out with coworkers",NEGATIVE,0.9944908618927002
6276,fortunately i do not have any food or housing issues,POSITIVE,0.9938759207725525
6281,it doesn't.,NEGATIVE,0.9938563704490662
6286,i have staff and students who are regularly affected by food insecurity including full-time employees who go to the food bank. the food insecurity and related stress impacts their ability to focus at work and produce high quality work.,NEGATIVE,0.9639970660209656
6287,i am stressed about finding summer work so i can pay rent in the summer. i also need to find a second part-time job to supplement my income as an adjunct. this stress can distract me or deplete my energy for my teaching duties.,NEGATIVE,0.9992436170578003
6294,keep a job because it pays better. adjunct where i can to make ends meet,NEGATIVE,0.8326272368431091
6296,it doesnâ€™t,NEGATIVE,0.9892292618751526
6299,our students are stressed about it,NEGATIVE,0.9914969801902771
6302,"perhaps 20-40% of the patients i see are at least partially seeking medical care because food and housing comes along with inpatient psychiatric care, if temporarily.",NEGATIVE,0.9926642775535583
6303,"if i have to return to campus full time it will be a worry (hasn't been since covid) as there is no time for breakfast or to make dinner and too busy to eat lunch - can't afford to eat out every day and ""to go"" stuff is usually not filling or health.  working on campus is not a good life work balance",POSITIVE,0.9996519088745117
6304,many of the clients we serve have food and housing insecurity. this is very stressful as options are limited to address the issues they face long term. and not a lot is being done to address root causes.,POSITIVE,0.9973856806755066
6305,all i do is work,NEGATIVE,0.9456720948219299
6313,it isn't currently,NEGATIVE,0.9990531802177429
6314,it does not,POSITIVE,0.9842942357063293
6326,not at all,POSITIVE,0.999579131603241
6327,"does not affect my own work, but am aware that graduate students in our employ may struggle to pay rent, afford food, and have adequate means to get to campus",POSITIVE,0.9929351210594177
6334,it is not.,POSITIVE,0.9987292885780334
6340,"the increase in rent is making us have to move out, and find another place. however, it is difficult to find something within budget.",POSITIVE,0.9993964433670044
6342,it isn't,NEGATIVE,0.9900496006011963
6344,not at all.,POSITIVE,0.9995948672294617
6346,"it doesn't so much anymore, but it did once upon a time here in albuquerque, and i had to scrap to find ways to deal. i'm fortunate to have family nearby to help now.",POSITIVE,0.911108136177063
6350,itâ€™s not,POSITIVE,0.9970976114273071
6355,it seriously impacts my students and the populations that my students are learning to serve. our admissions are affected and we are getting more students who are asking for a waiver of the application fee,NEGATIVE,0.8694204092025757
6359,definitely generally distracted,NEGATIVE,0.9996585845947266
6363,"it isn't right now. but i worry that it could in the future, even though i make what i consider to be a generous salary. i make enough to support myself just fine, but as my parents age, i really worry about the additional financial burden of having to support them.",POSITIVE,0.9411100745201111
6364,food and housing insecurity affect some of my students although i do not know who or when.,POSITIVE,0.9949565529823303
6370,i do not have food or housing insecurity,POSITIVE,0.9981076717376709
6371,i use work as a way not to eat. as in put myself at work without a vehicle so i canâ€™t eat,POSITIVE,0.9929009675979614
6374,i worry for my students. it does not affect me personally.,POSITIVE,0.9988865256309509
6379,"i worry for the staff that work did me. iâ€™m very flexible in remote options and try to give them as many raises as i can because gas, rent, food and utilities have skyrocketed. iâ€™m blessed and fortunate, i feel itâ€™s my responsibility to do what i can.",NEGATIVE,0.9966789484024048
6381,currently it is not adversely affecting work.,POSITIVE,0.5568779110908508
6382,my unstable housing situation causes me to worry about my basic needs & distracts me from teaching & research. lack of space where i live & distance from campus make work more difficult.,NEGATIVE,0.9989897608757019
6388,it effects my students which in turn affects everyone on campus.,NEGATIVE,0.9833000898361206
6393,n/a â€” i am fortunate not to have food or housing insecurity,POSITIVE,0.8913893103599548
6400,these don't currently affect my work.,NEGATIVE,0.9933875799179077
6406,"mainly by watching this widespread crisis impact my students lives.

i definitely give a lot of extensions for folks who are having a hard time. i donâ€™t want them to give up on school and the chance for the life that they aspire to itâ€™s always a little heartbreaking when they have to drop a course or donâ€™t do very well, and i know that itâ€™s due to external factors such as food and housing insecurity for them or their families.

this is just something that i didnâ€™t see you 10 years ago and definitely nothing like it. 25 years ago.

iâ€™m curious to see how prevalent this is because it feels like itâ€™s impacting just about all of them.",POSITIVE,0.830225944519043
6427,not applicable,N/A,0.0
6434,it is not.,POSITIVE,0.9987292885780334
6438,did not affect,POSITIVE,0.9646412134170532
6441,see previous response,POSITIVE,0.9337019324302673
6444,being able to eat three meals would probably help me focus more but again as a single parent who gets paid once a month i skip meals,NEGATIVE,0.9996135830879211
6447,not affecting,POSITIVE,0.999519944190979
6456,na,N/A,0.0
6464,hard to find time to cook healthy and options around work,NEGATIVE,0.9992477893829346
6465,not at all.,POSITIVE,0.9995948672294617
6467,it is not.,POSITIVE,0.9987292885780334
6475,it is not.,POSITIVE,0.9987292885780334
6482,not applicable,N/A,0.0
6491,it makes me spend from my saving and it worries me for the future,POSITIVE,0.9946556091308594
6501,i feel handicapped when i am unable to help when food or housing insecurity is discussed with me in my work,NEGATIVE,0.9984149932861328
6505,not at all.,POSITIVE,0.9995948672294617
6506,no,N/A,0.0
6511,i worry about co-workers who make less than i do and don't own their own homes.  rental increases in the last year have really impacted their ability to find affordable housing.,NEGATIVE,0.9714099764823914
6530,housing situation is not ideal. i'm currently living with my dad while my husband is going to school in albuquerque and living with his mom. we cannot afford to pay rent while we both are not together and he's going to school.,POSITIVE,0.9994090795516968
6583,it is not.,POSITIVE,0.9987292885780334
6598,food and housing are too expensive to afford,NEGATIVE,0.9989098310470581
6599,no job is requested if prices rise,POSITIVE,0.9990302324295044
6602,not,POSITIVE,0.99064701795578
6607,food is mainly stale at times and housing costs are high,NEGATIVE,0.9996716976165771
6623,c,POSITIVE,0.9845702052116394
6631,no effect.,POSITIVE,0.9997435212135315
6651,it is not.,POSITIVE,0.9987292885780334
6652,not at all,POSITIVE,0.999579131603241
6653,stressed,NEGATIVE,0.9985039234161377
6654,i think seriously about students' access to environments to do their coursework that are consistently safe in addition to technically sufficient to their needs.,POSITIVE,0.9987428784370422
6656,it is not,POSITIVE,0.9929613471031189
6661,does not,POSITIVE,0.9863696098327637
6663,"it impacts my work, as it impacts my students. my students experiencing food or housing insecurity need more supports from me as their instructor / supervisor.",NEGATIVE,0.957675576210022
6669,"students i work with face financial difficulties, which impact their ability to focus on school.",NEGATIVE,0.9970965385437012
6671,"now that both my wife and i got raises, i am no longer afraid that we will not make it without paying bills",POSITIVE,0.9970294237136841
6673,no,N/A,0.0
6682,"at the moment, it isn't.",NEGATIVE,0.998760461807251
6686,"the lack of rental control is really affecting my small family. i feel like things need to be chosen between the location of where we live (i.e. safe, less crime) and/or quality of ingredients/food.",NEGATIVE,0.9955249428749084
6688,my staff sometimes struggles with finances.,NEGATIVE,0.9924107789993286
6696,it is not,POSITIVE,0.9929613471031189
6698,it is not.,POSITIVE,0.9987292885780334
6701,itâ€™s not yet but it does make me not enjoy my job,POSITIVE,0.9989466071128845
6702,i try not to let food insecurity affect my work.,POSITIVE,0.9646385908126831
6703,i need to find ways to take on extra work and it is very stressful. i am burning out.,NEGATIVE,0.9988967180252075
6707,no,N/A,0.0
6714,not,POSITIVE,0.99064701795578
6732,inability to focus when i'm hungry,NEGATIVE,0.9995964169502258
6734,i have had to take annual leave unexpectedly in order to visit/attempt to move to a new apartment.,NEGATIVE,0.9986091256141663
6743,it isn't,NEGATIVE,0.9900496006011963
6749,"it makes it stressful. although i am not in danger of losing my home, i do not want to be late on a mortgage payment or have fear of either my electricity, water or heat be shut off because i can't afford every one of my bills",POSITIVE,0.6645646095275879
6791,"thankfully, it is not",POSITIVE,0.7834515571594238
6792,"i know that i do not have a lot of extra money to spend on food, so i try to buy just what i need and have foods that go a long way and do not cost as much. this does not effect my work very much, but i do have an extra job in addition to my full time job which i use for groceries throughout the week to lessen my stress over affording food. i have less free time and sometimes go to bed much later than i would want because i get stuck at my other job.",POSITIVE,0.9881762266159058
6802,it has not negatively impacted me. i am very blessed,POSITIVE,0.9998635053634644
6803,it's not,POSITIVE,0.997733473777771
6813,not applicable,N/A,0.0
6823,unable to focus on the daily tasks needed to be completed.,NEGATIVE,0.9989915490150452
6827,it is not,POSITIVE,0.9929613471031189
6850,it's not,POSITIVE,0.997733473777771
6865,it sometimes pulls my focus when i'm worried about being able to afford rent and food,POSITIVE,0.9629452228546143
6866,no,N/A,0.0
6872,it is not.,POSITIVE,0.9987292885780334
6875,increases anxiety which interferes with sleep which interferes with getting to work on time and completing all of my job duties.,NEGATIVE,0.998853325843811
6877,"in my office, we all work with students. their success in school is affected by food and housing insecurity. poor wages also affect staff. at least one staff member in the office has to choose between medication and other essentials.",NEGATIVE,0.9952244758605957
6905,i have worked my butt off to have security,NEGATIVE,0.9934374690055847
6909,"it's not, unhealthy choices lead to distraction",POSITIVE,0.9988565444946289
6917,it does not,POSITIVE,0.9842942357063293
6927,"i mostly eat foods that i fear are contributing to my pre-diabetic condition, but are affordable.",POSITIVE,0.9985678195953369
6930,considered taking on other work on the side.,NEGATIVE,0.9683006405830383
6933,doesn't impact my work,NEGATIVE,0.9991069436073303
6940,"planning to give notice soon since unm does not pay a living wage.  if i didn't own my house outright, i would definitely be food/housing insecure.",POSITIVE,0.998658299446106
6943,not,POSITIVE,0.99064701795578
6950,na,N/A,0.0
6951,"it makes it difficult to settle into my current job knowing that even as a salaried employee with benefits, the wages do not cover all of my living expenses and i am operating at a constant deficit.",POSITIVE,0.9997065663337708
6954,positively for now,POSITIVE,0.9997871518135071
6955,it has not,POSITIVE,0.9920262694358826
6959,no,N/A,0.0
6975,i do not have food or housing insecurity so it does not affect my work.,POSITIVE,0.9372087717056274
6985,it doesn't.,NEGATIVE,0.9938563704490662
6997,i am constantly trying to budget every penny and that can be distracting.,NEGATIVE,0.9995303153991699
6998,just causing worry,NEGATIVE,0.9952617883682251
7003,i cannot afford to move out of my current household and it has unreliable heating/cooling and water.,POSITIVE,0.9996945858001709
7006,work is harder to complete when hungry,NEGATIVE,0.999247670173645
7008,lack of food makes focus difficult.,NEGATIVE,0.9997381567955017
7012,"it is exhausting to constantly be worrying about costs. i tried to cut internet from home but it was required for work or classes. i make too much so i do not qualify for any help. i have to keep my home at freezing temps so that my gas bill is not too high, but then wake up with no water to take a shower. it is a horrible feeling to go to work unbathed.",POSITIVE,0.9994224309921265
7016,"not too much it is the unexpected things & rise of grocery costs, insurance, etc",POSITIVE,0.9991562366485596
7017,never has been a problem.,POSITIVE,0.9985148310661316
7019,the insecurity of food and housing made me very anxious. i often couldn't fall asleep at night and was mentally tired during the day's work.,NEGATIVE,0.9901076555252075
7024,na,N/A,0.0
7025,not,POSITIVE,0.99064701795578
7026,none,POSITIVE,0.985345721244812
7029,no afectan,POSITIVE,0.9945975542068481
7030,"academia forces people to move every 2-4 years to keep doing the same job, similar to a ""promote or fire"" system. this constant moving causes extreme stress on families or people who rely on personal networks for support. one or two moves is a useful educational experience that helps see the world, but i'm on move #6, just to keep doing science at all. just stop calling it ""postdoc"" or ""visiting assistant professor"" and just give me a stable job that's regularly renewed, it's not that hard!",POSITIVE,0.988332211971283
7043,"n/a, not food/housing insecure",POSITIVE,0.9811789393424988
7047,hungry at work,NEGATIVE,0.9991070628166199
7065,not affecting,POSITIVE,0.999519944190979
7083,it is not.,POSITIVE,0.9987292885780334
7088,it thankfully does not affect my work,POSITIVE,0.9136815667152405
7097,"i can't focus on doing anything more than the bare minimum because my thoughts are always off about what i need to do, what i can afford (and can't afford) to do, and what i could do to change my current circumstances.",NEGATIVE,0.9982210993766785
7102,it makes me wonder what the purpose of working is if i still can't afford my necessities even though i work full time. i want to call in- a lot.,POSITIVE,0.6042971014976501
7104,not at all,POSITIVE,0.999579131603241
7138,sometimes i'm not fully present because i worry about bills,POSITIVE,0.9995231628417969
7144,i do not eat some days to pay for gas to travel to work,POSITIVE,0.998562753200531
7170,it does not.,POSITIVE,0.9921544194221497
7177,i sometimes skip meals during the day due to not having the budget for a meals/groceries. it gets difficult to focus on work due to headaches and hunger.,POSITIVE,0.9995513558387756
7181,it is not,POSITIVE,0.9929613471031189
7184,worry about rent,NEGATIVE,0.9970629811286926
7185,"can't concentrate at times, wondering what to eat next",NEGATIVE,0.997779905796051
7193,i get hangry,NEGATIVE,0.9984208345413208
7218,yes,POSITIVE,0.9997805953025818
7223,no food fresh and meats,POSITIVE,0.9996065497398376
7234,"housing, since i had no choice but to return to navajo nation",POSITIVE,0.9827166795730591
7249,no,N/A,0.0
7252,i miss work to take care of my home,NEGATIVE,0.999053418636322
7255,its not,POSITIVE,0.9932273030281067
7256,i eat candy at times to curb my hunger and stay alert,POSITIVE,0.9900968074798584
7259,"it effects the students i work with greatly --- their ability to stay in classes, focus, etc.",POSITIVE,0.9996091723442078
7265,a lot.,POSITIVE,0.9991539716720581
7274,"i am occasionally hungry at work, which makes it difficult to do my job.",NEGATIVE,0.9995874762535095
7283,does not affect my work.,POSITIVE,0.9757463932037354
7285,none,POSITIVE,0.985345721244812
7287,"worry about my children, students",NEGATIVE,0.9952119588851929
7293,none at all.,POSITIVE,0.9985764026641846
